package,revdep
pillar,tidygraph
pillar,tidymodels
pillar,tidyverse
pillar,unpivotr
pixmap,ade4
pixmap,colorfindr
pixmap,plotKML
pixmap,rtiff
pixmap,sparkTable
pkgload,cleanr
pkgload,devtools
pkgload,golem
pkgload,packager
pkgload,roxygen2
pkgload,testthat
pkgload,testthis
plot3D,archetypal
plot3D,Blaunet
plot3D,BNSP
plot3D,ChaosGame
plot3D,cpr
plot3D,crqa
plot3D,dssd
plot3D,eChem
plot3D,evoper
plot3D,fdaPDE
plot3D,lineqGPR
plot3D,mixedsde
plot3D,mosum
plot3D,nnTensor
plot3D,OceanView
plot3D,orthoDr
plot3D,partialAR
plot3D,pavo
plot3D,pcds
plot3D,plot3Drgl
plot3D,qtlc
plot3D,SimEUCartelLaw
plot3D,smoof
plot3D,spsi
plot3D,visvow
plotly,accept
plotly,adapr
plotly,AeRobiology
plotly,antaresViz
plotly,autoplotly
plotly,BETS
plotly,bridger2
plotly,bulletr
plotly,CaPO4Sim
plotly,cartograflow
plotly,cdparcoord
plotly,colorfindr
plotly,CopulaCenR
plotly,correlationfunnel
plotly,deaR
plotly,DSAIDE
plotly,DSAIRM
plotly,eAnalytics
plotly,EcoGenetics
plotly,eechidna
plotly,EHRtemporalVariability
plotly,enpls
plotly,eoffice
plotly,gamm4.test
plotly,GenomicMating
plotly,geoSpectral
plotly,getTBinR
plotly,ggalt
plotly,ggmosaic
plotly,ggplotgui
plotly,ggplotlyExtra
plotly,ggResidpanel
plotly,gprofiler2
plotly,heatwaveR
plotly,hypercube
plotly,iMediate
plotly,IOHanalyzer
plotly,iSTATS
plotly,manhattanly
plotly,memapp
plotly,MendelianRandomization
plotly,Modelcharts
plotly,multichull
plotly,optimos.prime
plotly,otsad
plotly,OutlierDetection
plotly,ParBayesianOptimization
plotly,pingers
plotly,Plasmidprofiler
plotly,plethem
plotly,powdR
plotly,PPQplan
plotly,processmapR
plotly,ProjectionBasedClustering
plotly,ProjectManagement
plotly,pterrace
plotly,rabhit
plotly,rasterly
plotly,RBMRB
plotly,refund.shiny
plotly,rENA
plotly,revtools
plotly,Rfssa
plotly,RMixtComp
plotly,RMixtCompUtilities
plotly,rPackedBar
plotly,rrr
plotly,rsurface
plotly,RtutoR
plotly,SCVA
plotly,sensitivityCalibration
plotly,shinyML
plotly,shinyMolBio
plotly,smoof
plotly,spinifex
plotly,SPOT
plotly,spotGUI
plotly,teachingApps
plotly,Tendril
plotly,topoDistance
plotly,trackeRapp
plotly,TSstudio
plotly,tsviz
plotly,UCSCXenaShiny
plotly,vistime
plotly,weibulltools
plotly,xROI
plotly,yuimaGUI
plotrix,ABCanalysis
plotrix,abtest
plotrix,AcuityView
plotrix,AHMbook
plotrix,airGRteaching
plotrix,aqp
plotrix,audiolyzR
plotrix,Autoplotprotein
plotrix,Bayesrel
plotrix,bdvis
plotrix,BoSSA
plotrix,cncaGUI
plotrix,convoSPAT
plotrix,CORElearn
plotrix,cricketr
plotrix,cytoDiv
plotrix,DIFtree
plotrix,dupiR
plotrix,ei
plotrix,eiCompare
plotrix,epade
plotrix,fastLink
plotrix,getspres
plotrix,GFD
plotrix,gmnl
plotrix,haplotypes
plotrix,hisse
plotrix,interfr
plotrix,IsotopeR
plotrix,KernSmoothIRT
plotrix,kineticF
plotrix,KnowBR
plotrix,lba
plotrix,LBSPR
plotrix,LinkageMapView
plotrix,Luminescence
plotrix,LW1949
plotrix,magicaxis
plotrix,MANOVA.RM
plotrix,marmap
plotrix,MatrixCorrelation
plotrix,MetFns
plotrix,metricTester
plotrix,mstherm
plotrix,MVQuickGraphs
plotrix,NPCirc
plotrix,oceanmap
plotrix,optpart
plotrix,pcds
plotrix,phonR
plotrix,phytools
plotrix,plotKML
plotrix,plotmo
plotrix,plotprotein
plotrix,plotSEMM
plotrix,PReMiuM
plotrix,prepplot
plotrix,PSIMEX
plotrix,qdap
plotrix,RAC
plotrix,rasterImage
plotrix,Rchoice
plotrix,rjdqa
plotrix,rpst
plotrix,semtree
plotrix,shuffleCI
plotrix,simplexreg
plotrix,SitesInterest
plotrix,smacpod
plotrix,statsguRu
plotrix,surv2sampleComp
plotrix,TBFmultinomial
plotrix,touchard
plotrix,trajr
plotrix,tsutils
plotrix,TSVC
plotrix,vmsbase
plotrix,yhat
pls,apercu
pls,chemometrics
pls,ChemometricsWithR
pls,chillR
pls,dbstats
pls,dmm
pls,EasyABC
pls,enpls
pls,groc
pls,LINselect
pls,lspls
pls,monomvn
pls,plsVarSel
pls,rrcovHD
pls,spls
pls,SQB
pls,studyStrap
pls,svapls
pls,tempoR
plyr,abbyyR
plyr,acc
plyr,ACDm
plyr,acs
plyr,adapr
plyr,AFM
plyr,algaeClassify
plyr,aMNLFA
plyr,anchoredDistr
plyr,animint2
plyr,antaresRead
plyr,AntWeb
plyr,AppliedPredictiveModeling
plyr,APSIM
plyr,aqp
plyr,ARIbrain
plyr,aslib
plyr,asremlPlus
plyr,asVPC
plyr,auto.pca
plyr,Autoplotprotein
plyr,azuremlsdk
plyr,BacArena
plyr,banter
plyr,BAwiR
plyr,bayesboot
plyr,BayesFM
plyr,baytrends
plyr,BCHM
plyr,bcpa
plyr,bdvis
plyr,bea.R
plyr,BEACH
plyr,BEQI2
plyr,BESTree
plyr,betalink
plyr,bigmatch
plyr,bigml
plyr,BioCircos
plyr,Biograph
plyr,blocksdesign
plyr,bmk
plyr,BNSP
plyr,bold
plyr,bootcluster
plyr,boottol
plyr,bpa
plyr,breakfast
plyr,broom.mixed
plyr,BSGS
plyr,BTSPAS
plyr,Buddle
plyr,buildmer
plyr,bulletr
plyr,burnr
plyr,caret
plyr,caretEnsemble
plyr,catSurv
plyr,ChemoSpec
plyr,ChemoSpecUtils
plyr,childhoodmortality
plyr,chillR
plyr,classifly
plyr,cleanerR
plyr,clhs
plyr,clickstream
plyr,ClimProjDiags
plyr,climwin
plyr,clusterfly
plyr,clusternomics
plyr,clustrd
plyr,ClustVarLV
plyr,CoDiNA
plyr,coefplot
plyr,Coinprofile
plyr,comf
plyr,confidence
plyr,contoureR
plyr,coprimary
plyr,CopulaDTA
plyr,coreCT
plyr,corporaexplorer
plyr,countyfloods
plyr,CPMCGLM
plyr,crtests
plyr,cshapes
plyr,CSTools
plyr,CTM
plyr,ctsem
plyr,cvms
plyr,d3Network
plyr,d3Tree
plyr,dae
plyr,darksky
plyr,DataLoader
plyr,ddpcr
plyr,deBInfer
plyr,DescribeDisplay
plyr,detectRUNS
plyr,detrendr
plyr,devFunc
plyr,dfmeta
plyr,dfoliatR
plyr,difNLR
plyr,DiPs
plyr,discreteRV
plyr,dissever
plyr,distantia
plyr,dMod
plyr,do
plyr,DoTC
plyr,dplR
plyr,dplyrAssist
plyr,dropR
plyr,dtp
plyr,dtwSat
plyr,dynsurv
plyr,echor
plyr,econet
plyr,EFAutilities
plyr,efts
plyr,eiCompare
plyr,eikosograms
plyr,elhmc
plyr,emdbook
plyr,emmeans
plyr,Epi
plyr,episensr
plyr,erp.easy
plyr,esaddle
plyr,esaps
plyr,europepmc
plyr,EurosarcBayes
plyr,evoper
plyr,exifr
plyr,exPrior
plyr,eyeTrackR
plyr,ezsim
plyr,facebook.S4
plyr,FAOSTAT
plyr,fasstr
plyr,fastpos
plyr,fastshap
plyr,fbRads
plyr,fdq
plyr,featurefinder
plyr,Fgmutils
plyr,finch
plyr,fishmove
plyr,flip
plyr,flippant
plyr,forestinventory
plyr,forestr
plyr,freegroup
plyr,fSRM
plyr,ganalytics
plyr,gcbd
plyr,GDELTtools
plyr,gems
plyr,gemtc
plyr,gen5helper
plyr,geospt
plyr,GERGM
plyr,germinationmetrics
plyr,GET
plyr,GFD
plyr,GGally
plyr,gganimate
plyr,ggedit
plyr,ggiraphExtra
plyr,ggloop
plyr,ggmap
plyr,ggparallel
plyr,ggpmisc
plyr,ggpol
plyr,ggridges
plyr,ggspatial
plyr,ggstance
plyr,ggtern
plyr,gmediation
plyr,gMOIP
plyr,gpmap
plyr,gProfileR
plyr,gprofiler2
plyr,grabsampling
plyr,granovaGG
plyr,gridsampler
plyr,GROAN
plyr,groupdata2
plyr,GrpString
plyr,gsDesign
plyr,GSIF
plyr,haploR
plyr,heemod
plyr,helminthR
plyr,hettx
plyr,hillR
plyr,HiveR
plyr,HLMdiag
plyr,hpiR
plyr,HydeNet
plyr,hyfo
plyr,IMFData
plyr,inctools
plyr,inegiR
plyr,Information
plyr,InterfaceqPCR
plyr,intRvals
plyr,invctr
plyr,inventorize
plyr,iotables
plyr,ips
plyr,IRATER
plyr,IsingSampler
plyr,isocat
plyr,ITGM
plyr,ITNr
plyr,jocre
plyr,jskm
plyr,kamila
plyr,Kernelheaping
plyr,kgc
plyr,kimisc
plyr,kutils
plyr,LakeMetabolizer
plyr,lazysql
plyr,lcpm
plyr,leabRa
plyr,learningr
plyr,lemon
plyr,LendingClub
plyr,lfda
plyr,lfl
plyr,lifelogr
plyr,likelihoodExplore
plyr,likert
plyr,linear.tools
plyr,llama
plyr,lllcrc
plyr,lmeresampler
plyr,lmmpar
plyr,loa
plyr,loopr
plyr,lpbrim
plyr,lsbclust
plyr,machQA
plyr,mafs
plyr,MAGNAMWAR
plyr,MANOVA.RM
plyr,manymodelr
plyr,mapsapi
plyr,marcher
plyr,MaskJointDensity
plyr,MatrixLDA
plyr,meaRtools
plyr,medicalrisk
plyr,meifly
plyr,meltt
plyr,MEPDF
plyr,MetaboQC
plyr,MetaComp
plyr,metafolio
plyr,metagen
plyr,metamisc
plyr,meteo
plyr,metR
plyr,metScanR
plyr,MFPCA
plyr,mgcViz
plyr,microsamplingDesign
plyr,MiRAnorm
plyr,mizer
plyr,mlergm
plyr,MobileTrigger
plyr,moveVis
plyr,MplusAutomation
plyr,MRMR
plyr,MScombine
plyr,msltrend
plyr,mtconnectR
plyr,multiApply
plyr,multilevelPSA
plyr,mvMonitoring
plyr,MVNBayesian
plyr,nasadata
plyr,nat
plyr,nat.nblast
plyr,neonUtilities
plyr,neotoma
plyr,networkreporting
plyr,networkTomography
plyr,nJira
plyr,nmfem
plyr,nomclust
plyr,npsm
plyr,oai
plyr,okmesonet
plyr,olr
plyr,ONETr
plyr,OpasnetUtils
plyr,openCR
plyr,OpenRepGrid
plyr,OptimalDesign
plyr,optiRum
plyr,optiSel
plyr,optiSolve
plyr,owmr
plyr,paco
plyr,PAFit
plyr,paleobioDB
plyr,paleofire
plyr,patPRO
plyr,pdp
plyr,PdPDB
plyr,peptider
plyr,permutes
plyr,phase1PRMD
plyr,phenofit
plyr,phenomap
plyr,phenopix
plyr,photobiology
plyr,pirate
plyr,pitchRx
plyr,pkggraph
plyr,planar
plyr,Plasmidprofiler
plyr,plothelper
plyr,plotKML
plyr,plotprotein
plyr,plotROC
plyr,plotSEMM
plyr,plsgenomics
plyr,plusser
plyr,pogit
plyr,pointRes
plyr,pomp
plyr,PopGenReport
plyr,populationPDXdesign
plyr,powdR
plyr,powerbydesign
plyr,PPforest
plyr,pqantimalarials
plyr,predict3d
plyr,PredPsych
plyr,prettymapr
plyr,primerTree
plyr,prioritizr
plyr,pROC
plyr,processcontrol
plyr,productplots
plyr,profr
plyr,proteomics
plyr,prozor
plyr,psda
plyr,PTXQC
plyr,ptycho
plyr,puzzle
plyr,pxR
plyr,qad
plyr,qgam
plyr,R2DT
plyr,R3port
plyr,rapportools
plyr,raptr
plyr,rbhl
plyr,rbison
plyr,rcbalance
plyr,rcbsubset
plyr,rchess
plyr,RchivalTag
plyr,RCriteo
plyr,rcrossref
plyr,rcure
plyr,rdfp
plyr,rdiversity
plyr,RDSTK
plyr,readbulk
plyr,readtextgrid
plyr,redlistr
plyr,RefManageR
plyr,repmis
plyr,rERR
plyr,reshape
plyr,reshape2
plyr,reshapeGUI
plyr,retractcheck
plyr,RevEcoR
plyr,rfigshare
plyr,RForcecom
plyr,RGA
plyr,RGBM
plyr,Ricetl
plyr,ridigbio
plyr,Rilostat
plyr,rLakeAnalyzer
plyr,rlc
plyr,rlfsm
plyr,rLiDAR
plyr,RmarineHeatWaves
plyr,Rmisc
plyr,RNeXML
plyr,RNOmni
plyr,rnpn
plyr,roadoi
plyr,rodham
plyr,rosm
plyr,rplos
plyr,rprime
plyr,Rprofet
plyr,RSA
plyr,RSAGA
plyr,RSAlgaeR
plyr,rscopus
plyr,rsdmx
plyr,RSentiment
plyr,RSiteCatalyst
plyr,rslp
plyr,rsMove
plyr,rsnps
plyr,RSocrata
plyr,Rspotify
plyr,RSPS
plyr,RStorm
plyr,rtematres
plyr,rtip
plyr,rusda
plyr,rWBclimate
plyr,rwty
plyr,RXKCD
plyr,rYoutheria
plyr,s2dverification
plyr,saotd
plyr,satellite
plyr,scanstatistics
plyr,sclero
plyr,SEERaBomb
plyr,segclust2d
plyr,segmag
plyr,selfea
plyr,semTable
plyr,SensusR
plyr,sequoia
plyr,shadow
plyr,SimDesign
plyr,simml
plyr,simTool
plyr,sinaplot
plyr,skm
plyr,snht
plyr,SNSequate
plyr,soilDB
plyr,solarius
plyr,solrium
plyr,spant
plyr,SPAS
plyr,spatialwarnings
plyr,SPCDAnalyze
plyr,spectacles
plyr,spef
plyr,spiders
plyr,spongecake
plyr,sptemExp
plyr,SSrat
plyr,Stack
plyr,StagedChoiceSplineMix
plyr,statcheck
plyr,StatRank
plyr,StratifiedBalancing
plyr,SubgrPlots
plyr,subscreen
plyr,superheat
plyr,SurvBoost
plyr,survELtest
plyr,surveybootstrap
plyr,SympluR
plyr,synthpop
plyr,taRifx
plyr,tashu
plyr,tauturri
plyr,taxotools
plyr,TDPanalysis
plyr,TEAM
plyr,Temporal
plyr,Tendril
plyr,thickmatch
plyr,tidybayes
plyr,timeordered
plyr,toolmaRk
plyr,traitdataform
plyr,treeclim
plyr,treecm
plyr,treeman
plyr,TrendSLR
plyr,TripleR
plyr,tRophicPosition
plyr,TSMining
plyr,tuber
plyr,tweet2r
plyr,ufs
plyr,Umatrix
plyr,UniprotR
plyr,unitedR
plyr,unmarked
plyr,UpSetR
plyr,uptimeRobot
plyr,useful
plyr,ustyc
plyr,uwIntroStats
plyr,vardpoor
plyr,vegdata
plyr,vetools
plyr,vip
plyr,virtualPollen
plyr,virustotal
plyr,visvow
plyr,vortexR
plyr,WCE
plyr,weightTAPSPACK
plyr,whitechapelR
plyr,winRatioAnalysis
plyr,wordmatch
plyr,worms
plyr,wpp2015
plyr,WRS2
plyr,wTO
plyr,XML2R
plyr,xpectr
plyr,ykmeans
plyr,zebu
plyr,zoocat
plyr,zoon
plyr,zTree
poLCA,covLCA
poLCA,LCAvarsel
poLCA,lcda
poLCA,mokken
poLCA,sBIC
polyclip,eulerr
polyclip,ggforce
polyclip,spatstat
polyclip,SubgrPlots
polyclip,vwline
polycor,CCTpack
polycor,CDM
polycor,cSEM
polycor,fakeR
polycor,klausuR
polycor,ltm
polycor,mdsdt
polycor,umx
polynom,adhoc
polynom,AssetPricing
polynom,basefun
polynom,ecd
polynom,equivalenceTest
polynom,gaussquad
polynom,ggpmisc
polynom,ggpubr
polynom,hwwntest
polynom,Kurt
polynom,kzft
polynom,LaplaceDeconv
polynom,LPRelevance
polynom,OPDOE
polynom,orthopolynom
polynom,photobiology
polynom,polyMatrix
polynom,preseqR
polynom,rabi
polynom,RandomCoefficients
polynom,rationalfun
polynom,sysid
polynom,tolBasis
ppcor,Conigrave
ppcor,corx
ppcor,DSviaDRM
ppcor,ggiraphExtra
ppcor,miic
ppcor,PHENIX
ppcor,zeroEQpart
prettyunits,bigrquery
prettyunits,pak
prettyunits,parsnip
prettyunits,pkgbuild
prettyunits,pkgcache
prettyunits,pkgsearch
prettyunits,progress
prettyunits,rcmdcheck
prettyunits,rhub
prettyunits,togglr
pROC,bimixt
pROC,BioPET
pROC,CalibratR
pROC,caret
pROC,cvms
pROC,DET
pROC,elo
pROC,fairness
pROC,FAMILY
pROC,FFTrees
pROC,finalfit
pROC,Immigrate
pROC,mcca
pROC,metamisc
pROC,nestfs
pROC,oncrawlR
pROC,r4lineups
pROC,randomUniformForest
pROC,RatingScaleReduction
pROC,reportROC
pROC,sambia
pROC,SCGLR
pROC,ThresholdROC
pROC,tpAUC
pROC,wevid
pROC,xspliner
pROC,yardstick
processx,asciicast
processx,AzureContainers
processx,babelwhale
processx,bigchess
processx,callr
processx,cloudml
processx,eplusr
processx,mlflow
processx,pagedown
processx,pak
processx,pingr
processx,pkgcache
processx,pkgdown
processx,proffer
processx,qsub
processx,rbi
processx,rhub
processx,RSuite
processx,strex
processx,tensorflow
processx,wdman
processx,xopen
prodlim,BinaryDosage
prodlim,BuyseTest
prodlim,CoxBoost
prodlim,Cprob
prodlim,factorEx
prodlim,FSinR
prodlim,ipred
prodlim,ModelGood
prodlim,multimark
prodlim,Publish
prodlim,SmoothHazard
prodlim,snfa
prodlim,SpNetPrep
prodlim,SuperRanker
promises,DT
promises,httpuv
promises,plotly
promises,shiny
promises,shinydashboard
promises,shinyrecap
promises,shinyTree
proxy,bigdist
proxy,blackbox
proxy,cba
proxy,cccd
proxy,ConsRank
proxy,DDoutlier
proxy,diverse
proxy,dtw
proxy,dtwclust
proxy,dtwSat
proxy,factorMerger
proxy,Infusion
proxy,kst
proxy,LDAvis
proxy,mtconnectR
proxy,mutSignatures
proxy,preText
proxy,RaPKod
proxy,recommenderlab
proxy,rEMM
proxy,spaMM
proxy,ssc
proxy,StatMatch
proxy,stream
proxy,TSdist
proxy,vdg
pryr,beautier
pryr,carrier
pryr,cooccurNet
pryr,disk.frame
pryr,dsmodels
pryr,flifo
pryr,fpmoutliers
pryr,gqlr
pryr,heemod
pryr,httping
pryr,jstor
pryr,kimisc
pryr,KSD
pryr,linear.tools
pryr,rbokeh
pryr,rmake
pryr,rmonad
pryr,rsMove
pryr,summarytools
pryr,tidycode
pryr,trafo
pryr,trimmer
pspline,copula
pspline,dendrometeR
pspline,FCGR
pspline,GenWin
pspline,KGode
pspline,optiSel
pspline,RPANDA
pspline,shinyKGode
purrr,abjutils
purrr,adaptalint
purrr,ahnr
purrr,alphavantager
purrr,altR2
purrr,amt
purrr,analysisPipelines
purrr,anomalize
purrr,apa
purrr,areal
purrr,arena2r
purrr,ari
purrr,arrow
purrr,automagic
purrr,autothresholdr
purrr,babelwhale
purrr,banR
purrr,BatchGetSymbols
purrr,BAwiR
purrr,BayesMallows
purrr,bcdata
purrr,Bchron
purrr,bdl
purrr,bdpar
purrr,beats
purrr,BENMMI
purrr,BFS
purrr,BGPhazard
purrr,bioinactivation
purrr,bipartiteD3
purrr,blscrapeR
purrr,breathtestcore
purrr,breathteststan
purrr,broom
purrr,broom.mixed
purrr,bsplus
purrr,bupaR
purrr,butcher
purrr,cabinets
purrr,cansim
purrr,CaPO4Sim
purrr,casino
purrr,cassandRa
purrr,catchr
purrr,cattonum
purrr,cdcfluview
purrr,censys
purrr,cepR
purrr,ceramic
purrr,cheese
purrr,childesr
purrr,childsds
purrr,chorrrds
purrr,cimir
purrr,circumplex
purrr,classyfireR
purrr,clustermq
purrr,coalitions
purrr,codemetar
purrr,coefplot
purrr,collateral
purrr,collector
purrr,colocalized
purrr,colorednoise
purrr,colorfindr
purrr,compstatr
purrr,comtradr
purrr,confoundr
purrr,congressbr
purrr,correlationfunnel
purrr,countyweather
purrr,covTestR
purrr,CPAT
purrr,CPBayes
purrr,cqcr
purrr,crawl
purrr,crimedata
purrr,CrossClustering
purrr,crplyr
purrr,crsra
purrr,cSEM
purrr,cubelyr
purrr,customsteps
purrr,cutpointr
purrr,cvms
purrr,dann
purrr,datadogr
purrr,datagovsgR
purrr,DataPackageR
purrr,datastructures
purrr,dbparser
purrr,dbplot
purrr,dbplyr
purrr,dccvalidator
purrr,DCPO
purrr,deeplr
purrr,describedata
purrr,descriptr
purrr,desctable
purrr,detrendr
purrr,DiagrammeR
purrr,dials
purrr,discrim
purrr,DisImpact
purrr,disk.frame
purrr,dkanr
purrr,DLMtool
purrr,docxtools
purrr,docxtractr
purrr,dotwhisker
purrr,downloadthis
purrr,DSpoty
purrr,dupree
purrr,dynutils
purrr,easyalluvial
purrr,echarts4r
purrr,echor
purrr,edeaR
purrr,eechidna
purrr,eemR
purrr,eesim
purrr,egor
purrr,eGST
purrr,eia
purrr,EIX
purrr,emba
purrr,embed
purrr,emuR
purrr,encryptr
purrr,eph
purrr,epidata
purrr,ergm
purrr,ergm.ego
purrr,estatapi
purrr,europepmc
purrr,evaluator
purrr,EventStudy
purrr,exampletestr
purrr,exuber
purrr,eyetrackingR
purrr,ezcox
purrr,ezmmek
purrr,ezpickr
purrr,factory
purrr,fasstr
purrr,fbar
purrr,fcuk
purrr,featuretoolsR
purrr,fedregs
purrr,fgdr
purrr,fgeo
purrr,fgeo.analyze
purrr,fgeo.plot
purrr,fgeo.tool
purrr,finalfit
purrr,fingertipscharts
purrr,fipe
purrr,FitUltD
purrr,fitzRoy
purrr,forecastHybrid
purrr,forecastML
purrr,forestControl
purrr,fpp3
purrr,FSinR
purrr,ftDK
purrr,funneljoin
purrr,furrr
purrr,fuzzr
purrr,fuzzyjoin
purrr,gbfs
purrr,genius
purrr,geniusr
purrr,genogeographer
purrr,geoparser
purrr,geoviz
purrr,germanpolls
purrr,GerminaR
purrr,GetBCBData
purrr,GetQuandlData
purrr,getTBinR
purrr,ggbuildr
purrr,ggdag
purrr,ggedit
purrr,gghighlight
purrr,ggiraph
purrr,ggiraphExtra
purrr,ggmap
purrr,ggmosaic
purrr,ggpage
purrr,ggpubr
purrr,ggraptR
purrr,ggthemes
purrr,GillespieSSA2
purrr,giphyr
purrr,gitignore
purrr,gitlabr
purrr,glancedata
purrr,GlmSimulatoR
purrr,gMOIP
purrr,googleAnalyticsR
purrr,googleCloudVisionR
purrr,googledrive
purrr,googleLanguageR
purrr,googlenlp
purrr,googlesheets
purrr,googlesheets4
purrr,graphTweets
purrr,gravity
purrr,groupedstats
purrr,gtsummary
purrr,gutenbergr
purrr,healthforum
purrr,hettx
purrr,heuristicsmineR
purrr,highcharter
purrr,hindex
purrr,holodeck
purrr,homologene
purrr,hpiR
purrr,httk
purrr,HURDAT
purrr,ICD10gm
purrr,icpsrdata
purrr,idmodelr
purrr,ihpdr
purrr,ijtiff
purrr,imager
purrr,incgraph
purrr,INDperform
purrr,infer
purrr,inferr
purrr,influxdbr
purrr,interplot
purrr,iotables
purrr,ipeadatar
purrr,ipumsr
purrr,ivdesc
purrr,jabr
purrr,janitor
purrr,jpmesh
purrr,jpndistrict
purrr,JSmediation
purrr,jstor
purrr,justifier
purrr,kiwisR
purrr,kntnr
purrr,kokudosuuchi
purrr,konfound
purrr,LAGOSNE
purrr,lineqGPR
purrr,LipidMS
purrr,litteR
purrr,livechatR
purrr,longurl
purrr,manymodelr
purrr,MarginalMediation
purrr,matahari
purrr,mathpix
purrr,MazamaCoreUtils
purrr,mboxr
purrr,mcmcderive
purrr,mcp
purrr,mde
purrr,meetupapi
purrr,memery
purrr,metabolighteR
purrr,metaDigitise
purrr,metan
purrr,metathis
purrr,MetaUtility
purrr,metawho
purrr,methcon5
purrr,metR
purrr,migest
purrr,mlbgameday
purrr,mleap
purrr,mlflow
purrr,mmetrics
purrr,modeldb
purrr,modelgrid
purrr,modelr
purrr,modelsummary
purrr,modeltests
purrr,monkeylearn
purrr,moonBook
purrr,MPTmultiverse
purrr,msgr
purrr,multicolor
purrr,NACHO
purrr,namer
purrr,nandb
purrr,naniar
purrr,nanostringr
purrr,ncappc
purrr,neo4r
purrr,nhdR
purrr,nlist
purrr,nlrx
purrr,nls.multstart
purrr,Nmisc
purrr,normalr
purrr,nse2r
purrr,nullabor
purrr,oak
purrr,onemapsgapi
purrr,optiSel
purrr,osfr
purrr,palaeoSig
purrr,panelr
purrr,parcats
purrr,parsnip
purrr,partition
purrr,pathlibr
purrr,patrick
purrr,patternize
purrr,peRspective
purrr,petrinetR
purrr,PHEindicatormethods
purrr,phenofit
purrr,photosynthesis
purrr,piecepackr
purrr,pinnacle.API
purrr,pkgdown
purrr,PKPDmisc
purrr,plotly
purrr,pm4py
purrr,pollen
purrr,pollstR
purrr,PopED
purrr,postlightmercury
purrr,povcalnetR
purrr,prcr
purrr,predict3d
purrr,prevtoinc
purrr,prism
purrr,processmapR
purrr,processR
purrr,projects
purrr,psychmeta
purrr,purrrlyr
purrr,purrrogress
purrr,qccrs
purrr,qiitr
purrr,qsort
purrr,qsub
purrr,qualmap
purrr,qualtRics
purrr,r4lineups
purrr,ralger
purrr,rapr
purrr,ravelRy
purrr,rayrender
purrr,rdfp
purrr,Rdrools
purrr,rdrop2
purrr,readabs
purrr,readOffice
purrr,readtextgrid
purrr,recipes
purrr,REddyProc
purrr,regrrr
purrr,reinforcelearn
purrr,RevEcoR
purrr,rfacebookstat
purrr,rfbCNPJ
purrr,rfishbase
purrr,rfm
purrr,rhierbaps
purrr,Riex
purrr,riingo
purrr,Rinstapkg
purrr,rmangal
purrr,rmapzen
purrr,rmd
purrr,rmdcev
purrr,rmsfuns
purrr,rmweather
purrr,rmytarget
purrr,rnr
purrr,roadoi
purrr,rock
purrr,ROMDB
purrr,roxygen2
purrr,RPyGeo
purrr,rrtable
purrr,rsample
purrr,rscielo
purrr,rscorecard
purrr,rstanemax
purrr,rtrek
purrr,rtypeform
purrr,ruta
purrr,safetyGraphics
purrr,salesforcer
purrr,salty
purrr,sampler
purrr,SanzCircos
purrr,saotd
purrr,sapfluxnetr
purrr,saqgetr
purrr,scanstatistics
purrr,scriptName
purrr,SCtools
purrr,seer
purrr,SEERaBomb
purrr,sergeant
purrr,servosphereR
purrr,shiny.semantic
purrr,shinyEventLogger
purrr,shinyMolBio
purrr,ShinyTester
purrr,shinyypr
purrr,SIBER
purrr,sigmajs
purrr,silicate
purrr,SimBIID
purrr,simfinR
purrr,simglm
purrr,simstandard
purrr,simTool
purrr,simts
purrr,SingleCaseES
purrr,sitar
purrr,sjmisc
purrr,sjPlot
purrr,sjstats
purrr,skewlmm
purrr,skimr
purrr,slippymath
purrr,sloop
purrr,sociome
purrr,spAddins
purrr,sparklyr
purrr,sparklyr.nested
purrr,splashr
purrr,spotifyr
purrr,stlcsb
purrr,studentlife
purrr,styler
purrr,sugarbag
purrr,suropt
purrr,surveydata
purrr,survivalAnalysis
purrr,survminer
purrr,survParamSim
purrr,survutils
purrr,SwimmeR
purrr,swissdd
purrr,swissparl
purrr,swmmr
purrr,syllabifyr
purrr,tableschema.r
purrr,tabr
purrr,tauturri
purrr,tbrf
purrr,tealeaves
purrr,tensorr
purrr,testextra
purrr,textrecipes
purrr,tfestimators
purrr,themis
purrr,tibbleOne
purrr,tibbletime
purrr,tidybayes
purrr,tidyboot
purrr,tidycells
purrr,tidycensus
purrr,tidycode
purrr,tidycomm
purrr,tidydice
purrr,tidygeocoder
purrr,tidyjson
purrr,tidymodels
purrr,tidync
purrr,tidyposterior
purrr,tidypredict
purrr,tidyquant
purrr,tidyqwi
purrr,tidyr
purrr,tidyREDCap
purrr,tidyRSS
purrr,tidyselect
purrr,tidystats
purrr,tidytext
purrr,tidytidbits
purrr,tidyverse
purrr,timetk
purrr,tipr
purrr,TITAN2
purrr,togglr
purrr,totalcensus
purrr,tradestatistics
purrr,trelliscopejs
purrr,trendyy
purrr,trialr
purrr,tsfeatures
purrr,tsibble
purrr,TSstudio
purrr,tuber
purrr,tune
purrr,twilio
purrr,uaparserjs
purrr,ukbtools
purrr,ukpolice
purrr,understandBPMN
purrr,unpivotr
purrr,uptasticsearch
purrr,useful
purrr,usethis
purrr,utile.tables
purrr,utile.tools
purrr,utile.visuals
purrr,vagalumeR
purrr,VancouvR
purrr,varsExplore
purrr,vdiffr
purrr,viafr
purrr,visdat
purrr,voxel
purrr,vqtl
purrr,walkalytics
purrr,walmartAPI
purrr,weathercan
