package,installed,loadable,package_native_code,package_r_code,package_code,runnable_code,runnable_files,runnable_code_examples,runnable_code_vignettes,runnable_code_tests,runnable_files_examples,runnable_files_vignettes,runnable_files_tests,coverage_expr,coverage_line,runnable_success,runnable_error,runnable_time,runnable_rate,funs_private,funs_public,funs,revdeps,funs_with_assert,asserts
mcll,TRUE,TRUE,0,193,193,29,4,29,0,0,4,0,0,0.22388059701492538,0.22289156626506024,4,0,5.122999999999999,1,0,6,6,NA,NA,NA
mclogit,TRUE,TRUE,0,1733,1733,31,3,31,0,0,3,0,0,0.4256026600166251,0.4137214137214137,3,0,4.393999999999998,1,53,7,60,NA,3,3
mclust,TRUE,TRUE,13107,15633,28740,753,100,611,142,0,99,1,0,0.5187737887048658,0.555615885820664,100,0,84.823,1,45,266,311,59,8,9
mclustcomp,TRUE,TRUE,194,328,522,13,1,13,0,0,1,0,0,0.8928571428571429,0.8854489164086687,1,0,0.375,1,30,1,31,NA,NA,NA
mcmc,TRUE,TRUE,1286,363,1649,2335,36,88,482,1765,8,4,24,0.8930008045052292,0.8968192397207138,35,1,111.829,0.9722222222222222,15,7,22,4,4,8
MCMC.OTU,TRUE,TRUE,0,636,636,52,4,52,0,0,4,0,0,0.6309859154929578,0.6063157894736843,4,0,16.364,1,0,14,14,NA,NA,NA
MCMC.qpcr,TRUE,TRUE,0,1197,1197,192,17,192,0,0,17,0,0,0.48622754491017967,0.4738675958188153,17,0,17.15,1,0,22,22,NA,NA,NA
MCMC4Extremes,TRUE,TRUE,0,797,797,69,19,69,0,0,19,0,0,0.82,0.8070921985815603,19,0,9.154,1,0,19,19,NA,NA,NA
mcmcabn,FALSE,FALSE,0,963,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mcmcderive,TRUE,TRUE,0,205,205,170,10,22,0,148,7,0,3,0.992,0.9927536231884058,8,0,4.716000000000004,1,22,7,29,NA,NA,NA
MCMCglmm,TRUE,TRUE,6452,3767,10219,149,34,149,0,0,32,2,0,0.4195102891377963,0.4270682625279495,34,0,10.301000000000007,1,9,40,49,7,NA,NA
MCMCpack,FALSE,FALSE,24329,8009,32338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mcmcplots,TRUE,TRUE,0,657,657,257,23,257,0,0,23,0,0,0.7876984126984127,0.7797270955165692,23,0,10.486999999999993,1,5,19,24,4,NA,NA
MCMCprecision,TRUE,TRUE,460,303,763,126,14,48,0,78,8,1,5,0.6895604395604396,0.6734177215189874,10,0,2.0969999999999986,1,14,7,21,NA,NA,NA
mcmcr,TRUE,TRUE,0,1228,1228,835,94,133,0,702,54,0,40,0.8675213675213675,0.8569819819819819,55,0,20.767999999999983,1,188,48,236,2,1,3
mcmcse,TRUE,TRUE,239,692,931,192,12,121,71,0,11,1,0,0.7087719298245614,0.711892797319933,12,0,17.355,1,8,13,21,6,NA,NA
MCMCtreeR,TRUE,TRUE,0,1442,1442,224,16,113,111,0,14,2,0,0.5953177257525084,0.6104529616724739,17,0,18.817999999999998,1,7,13,20,NA,NA,NA
MCMCvis,TRUE,TRUE,0,2483,2483,341,8,34,168,139,5,1,2,0.5797995373939862,0.5829477858559154,7,0,11.318,1,0,5,5,NA,NA,NA
mcMST,TRUE,TRUE,0,512,512,242,18,46,38,158,11,2,5,0.8270893371757925,0.8401937046004843,13,0,8.876999999999997,1,7,23,30,NA,1,1
mco,TRUE,TRUE,1881,300,2181,114,7,38,0,76,3,0,4,0.43832599118942733,0.4383561643835616,4,0,11.153,1,10,35,45,7,NA,NA
Mcomp,TRUE,TRUE,0,277,277,18,5,18,0,0,5,0,0,0.6578947368421053,0.6638655462184873,5,0,1.2839999999999971,1,5,2,7,2,NA,NA
mcompanion,TRUE,TRUE,0,1917,1917,775,49,416,0,359,34,0,15,0.7706502636203867,0.794836956521739,35,0,4.431000000000001,1,22,51,73,NA,12,13
MConjoint,TRUE,TRUE,0,355,355,58,14,58,0,0,14,0,0,0.8024193548387096,0.8108108108108109,14,0,5.270999999999999,1,13,11,24,NA,NA,NA
mcp,TRUE,TRUE,0,1898,1898,590,9,59,0,531,6,0,3,0.8528058877644894,0.8879694462126033,7,0,168.722,1,45,9,54,NA,NA,NA
mcPAFit,TRUE,TRUE,160,107,267,17,6,12,0,5,4,0,2,0.9631901840490797,0.9631901840490797,6,0,0.9460000000000021,1,2,3,5,NA,NA,NA
MCPAN,FALSE,FALSE,0,3287,3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mcparallelDo,TRUE,TRUE,0,94,94,40,3,20,0,20,1,0,2,0.717391304347826,0.6666666666666665,2,0,9.417,1,3,3,6,NA,NA,NA
MCPMod,TRUE,TRUE,0,2155,2155,148,18,127,0,21,17,0,1,0.5284609978917779,0.5296367112810707,16,2,12.756000000000002,0.8888888888888888,30,22,52,NA,NA,NA
MCPModGeneral,TRUE,TRUE,0,1210,1210,888,10,66,101,721,7,1,2,0.45783132530120485,0.4503171247357294,8,0,29.075000000000003,1,4,7,11,NA,NA,NA
mcprofile,TRUE,TRUE,0,618,618,151,5,89,62,0,4,1,0,0.748653500897666,0.7557251908396947,5,0,15.476,1,16,4,20,NA,NA,NA
mcr,TRUE,TRUE,225,3062,3287,153,16,153,0,0,16,0,0,0.6719038817005544,0.6896822283248334,16,0,8.877000000000002,1,31,59,90,NA,28,339
MCS,TRUE,TRUE,0,364,364,2,2,2,0,0,2,0,0,0,0,2,0,0.195,1,2,4,6,NA,NA,NA
MCSim,TRUE,TRUE,0,114,114,58,1,58,0,0,1,0,0,0.826086956521739,0.8118811881188119,1,0,3.952,1,0,1,1,NA,NA,NA
mcsm,TRUE,TRUE,0,933,933,83,34,83,0,0,34,0,0,0.7094907407407408,0.6832579185520362,NA,NA,NA,NA,0,32,32,NA,NA,NA
McSpatial,TRUE,TRUE,0,3520,3520,669,43,669,0,0,43,0,0,NA,NA,40,3,52.93899999999994,0.9302325581395349,0,41,41,NA,NA,NA
mcStats,TRUE,TRUE,0,303,303,60,14,33,0,27,12,0,2,0.9280000000000002,0.9477911646586346,13,0,9.942000000000002,1,0,18,18,NA,NA,NA
mctest,TRUE,TRUE,0,534,534,60,6,60,0,0,6,0,0,0.8646864686468647,0.8837209302325582,6,0,2.9849999999999985,1,3,5,8,NA,NA,NA
MCTM,TRUE,TRUE,0,153,153,6,1,6,0,0,1,0,0,0.49473684210526314,0.48598130841121495,1,0,0.672000000000001,1,0,1,1,NA,NA,NA
md,TRUE,TRUE,0,106,106,8,2,8,0,0,2,0,0,0.951219512195122,0.951219512195122,2,0,1.3439999999999999,1,0,12,12,NA,NA,NA
md.log,TRUE,TRUE,0,127,127,25,1,25,0,0,1,0,0,0.7441860465116279,0.7441860465116279,1,0,2.124,1,3,1,4,NA,NA,NA
mda,TRUE,TRUE,2876,3089,5965,106,12,106,0,0,12,0,0,0.6740837696335078,0.6782742681047764,12,0,2.8700000000000006,1,29,12,41,4,NA,NA
mDAG,FALSE,FALSE,451,721,1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdatools,TRUE,TRUE,0,5501,5501,5989,48,351,0,5638,19,0,29,0.8888888888888888,0.8977673325499412,20,0,113.09199999999998,1,193,140,333,NA,NA,NA
MDBED,TRUE,TRUE,0,272,272,36,12,15,0,21,7,0,5,0.5765765765765766,0.5284090909090909,8,0,18.881,1,0,7,7,NA,NA,NA
mde,TRUE,TRUE,0,396,396,164,18,47,48,69,9,1,8,0.7686567164179103,0.7294117647058823,11,0,1.8859999999999992,1,16,9,25,NA,NA,NA
mded,TRUE,TRUE,0,59,59,6,1,6,0,0,1,0,0,0.8157894736842105,0.8444444444444444,1,0,0.308999999999999,1,1,1,2,NA,1,1
mdendro,TRUE,TRUE,0,185,185,43,2,43,0,0,2,0,0,0.8285714285714286,0.8014705882352942,2,0,2.267,1,8,5,13,NA,NA,NA
MDFS,TRUE,TRUE,1688,597,2285,18,7,15,0,3,6,0,1,0.646551724137931,0.6536030341340076,7,0,5.23,1,4,7,11,NA,NA,NA
mdftracks,TRUE,TRUE,0,179,179,245,5,6,0,239,2,0,3,1,1,3,0,4.381,1,5,2,7,NA,NA,NA
mdhglm,TRUE,TRUE,0,4904,4904,21,1,21,0,0,1,0,0,0.35318230852211435,0.3702256944444444,0,1,0,0,28,2,30,NA,1,1
MDimNormn,TRUE,TRUE,0,44,44,24,2,24,0,0,2,0,0,0.8235294117647058,0.8,2,0,2.334,1,0,1,1,NA,1,4
mdir.logrank,TRUE,TRUE,0,1137,1137,10,2,10,0,0,2,0,0,0.22626262626262628,0.21052631578947367,2,0,5.366,1,16,3,19,NA,NA,NA
mdmb,TRUE,TRUE,620,4078,4698,57,9,57,0,0,9,0,0,0.14356599404565001,0.14457108578284344,9,0,4.024000000000003,1,180,26,206,NA,NA,NA
MDMR,FALSE,FALSE,0,782,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdpeer,FALSE,FALSE,0,552,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDplot,FALSE,FALSE,0,2925,2925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPtoolbox,TRUE,TRUE,0,1043,1043,190,21,190,0,0,21,0,0,0.6472868217054264,0.6971762414800389,21,0,2.8540000000000023,1,0,21,21,NA,NA,NA
mds,TRUE,TRUE,0,971,971,993,10,42,79,872,4,1,5,0.8756567425569177,0.9029940119760479,5,1,17.102999999999998,0.8333333333333334,11,5,16,NA,NA,NA
mdscore,TRUE,TRUE,0,208,208,40,5,40,0,0,5,0,0,0.8275862068965517,0.8369565217391305,5,0,2.177999999999999,1,3,4,7,NA,NA,NA
mdsdt,TRUE,TRUE,0,1256,1256,23,4,23,0,0,4,0,0,0.4104265402843602,0.4325674325674326,4,0,2.632999999999998,1,45,4,49,NA,NA,NA
MDSMap,FALSE,FALSE,0,393,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdsOpt,FALSE,FALSE,0,606,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDSPCAShiny,TRUE,TRUE,0,4,4,5,1,5,0,0,1,0,0,0,0,1,0,0.189,1,0,1,1,NA,NA,NA
mdsr,FALSE,FALSE,0,137,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDSS,TRUE,TRUE,0,1014,1014,62,5,62,0,0,5,0,0,0.8753180661577609,0.8869778869778869,5,0,2.186,1,59,2,61,NA,NA,NA
mdw,TRUE,TRUE,0,115,115,53,6,24,0,29,5,0,1,1,1,6,0,3.3080000000000007,1,0,5,5,NA,NA,NA
meanr,TRUE,TRUE,51150,9,51159,25,3,8,0,17,1,0,2,0.7864768683274022,0.7864768683274022,1,0,0.556999999999999,1,0,2,2,NA,NA,NA
meanShiftR,TRUE,TRUE,1095,113,1208,11,2,11,0,0,2,0,0,0.6778947368421052,0.7008032128514057,2,0,0.30499999999999916,1,2,2,4,NA,NA,NA
meaRtools,TRUE,TRUE,351,4217,4568,406,38,212,194,0,35,3,0,0.7343199436222692,0.735244040862656,26,12,220.77499999999998,0.6842105263157895,100,58,158,NA,2,2
measurements,TRUE,TRUE,0,339,339,16,4,16,0,0,4,0,0,0.8333333333333335,0.850467289719626,4,0,0.5340000000000007,1,0,3,3,2,NA,NA
measures,TRUE,TRUE,0,355,355,446,51,351,0,95,49,0,2,0.8246445497630331,0.8254716981132075,50,0,4.210000000000005,1,5,57,62,1,NA,NA
measuRing,TRUE,TRUE,0,901,901,145,15,145,0,0,15,0,0,0.8754716981132076,0.8664495114006514,15,0,12.484999999999996,1,1,15,16,1,NA,NA
meboot,FALSE,FALSE,26,373,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEclustnet,TRUE,TRUE,0,418,418,76,4,76,0,0,4,0,0,0.060810810810810814,0.06428571428571428,4,0,804.839,1,12,4,16,NA,NA,NA
MED,TRUE,TRUE,0,355,355,30,2,30,0,0,2,0,0,0.73992673992674,0.7342657342657343,2,0,0.811000000000001,1,13,1,14,NA,NA,NA
MedDietCalc,TRUE,TRUE,0,1485,1485,549,18,297,252,0,17,1,0,0.7445820433436533,0.7483766233766234,15,3,1.5000000000000009,0.8333333333333334,0,16,16,NA,NA,NA
mederrRank,TRUE,TRUE,0,782,782,34,12,34,0,0,12,0,0,0.2733446519524618,0.2909090909090909,12,0,3.7549999999999994,1,1,23,24,NA,NA,NA
medExtractR,TRUE,TRUE,0,599,599,35,10,35,0,0,10,0,0,0.3794642857142857,0.36920529801324503,10,0,11.154000000000002,1,2,4,6,NA,NA,NA
medfate,TRUE,TRUE,13480,3792,17272,550,38,326,224,0,34,4,0,0.6058547307423319,0.6086233867813844,38,0,26.631999999999994,1,58,190,248,NA,NA,NA
medflex,FALSE,FALSE,0,1191,1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mediacloudr,TRUE,TRUE,0,174,174,172,10,4,0,168,4,1,5,0.5492957746478874,0.6912751677852349,6,0,3.132000000000002,1,0,4,4,NA,NA,NA
MediaK,TRUE,TRUE,168,14,182,14,2,14,0,0,2,0,0,0.9659090909090909,0.9655172413793103,2,0,2.2090000000000023,1,0,3,3,NA,NA,NA
Mediana,TRUE,TRUE,0,5163,5163,424,32,364,60,0,31,1,0,0.14060223409422049,0.1152852782343273,32,0,5.416000000000002,1,147,35,182,NA,2,2
mediation,FALSE,FALSE,0,5585,5585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
medicalrisk,TRUE,TRUE,0,297,297,207,23,95,84,28,18,2,3,0.77,0.9087301587301587,21,0,7.094,1,0,13,13,NA,NA,NA
medicare,TRUE,TRUE,0,1842,1842,168,13,15,86,67,7,2,4,0.9270833333333335,0.9955530850472485,9,1,3.8249999999999993,0.9,3,7,10,NA,NA,NA
meditate,TRUE,TRUE,0,207,207,9,3,9,0,0,3,0,0,0.7839506172839507,0.8247422680412371,3,0,12.977,1,2,3,5,NA,NA,NA
meditations,TRUE,TRUE,0,14,14,60,6,4,6,50,1,1,4,1,1,4,0,1.7899999999999994,1,0,1,1,NA,NA,NA
MEDITS,TRUE,TRUE,0,3084,3084,81,21,81,0,0,21,0,0,0.21198630136986302,0.20303468208092487,21,0,149.05899999999997,1,1,21,22,NA,NA,NA
medmod,TRUE,TRUE,0,979,979,53,5,15,0,38,2,0,3,0.9201183431952663,0.9408212560386473,3,0,4.302999999999999,1,1,2,3,NA,NA,NA
MedOr,TRUE,TRUE,0,292,292,100,5,15,8,77,2,1,2,0.8412017167381974,0.85,3,0,0.6980000000000011,1,0,4,4,NA,NA,NA
MEDseq,FALSE,FALSE,0,2438,2438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MedSurvey,TRUE,TRUE,0,236,236,129,4,129,0,0,4,0,0,0.768,0.7699115044247787,3,1,48.128,0.75,0,4,4,NA,NA,NA
meetupapi,TRUE,TRUE,0,109,109,6,6,6,0,0,6,0,0,0,0,6,0,0.29999999999999905,1,3,6,9,NA,NA,NA
mefa,TRUE,TRUE,0,1572,1572,350,25,238,110,2,23,1,1,0.7548117154811717,0.75,25,0,17.911000000000005,1,45,37,82,NA,NA,NA
mefa4,TRUE,TRUE,0,934,934,432,15,219,0,213,13,0,2,0.8095952023988005,0.8232118758434548,15,0,14.142999999999995,1,2,27,29,2,NA,NA
Mega2R,FALSE,FALSE,821,2214,3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEGENA,TRUE,TRUE,42,1977,2019,77,13,18,59,0,12,1,0,0.6190135811293781,0.6601092896174863,13,0,82.742,1,46,16,62,NA,NA,NA
meifly,TRUE,TRUE,0,144,144,7,2,7,0,0,2,0,0,0.3013698630136986,0.21052631578947367,2,0,1.0659999999999996,1,11,3,14,NA,NA,NA
mekko,TRUE,TRUE,0,26,26,30,2,11,19,0,1,1,0,0.9166666666666665,0.95,2,0,1.691000000000001,1,1,1,2,NA,NA,NA
meltt,TRUE,TRUE,85,1285,1370,62,10,62,0,0,10,0,0,0.0011507479861910242,8.605851979345957e-4,10,0,9.760999999999994,1,16,8,24,NA,NA,NA
melviewr,TRUE,TRUE,0,627,627,1,1,1,0,0,1,0,0,0,0,1,0,0.00600000000000023,1,6,1,7,NA,NA,NA
mem,TRUE,TRUE,0,4062,4062,111,18,111,0,0,18,0,0,0.5167587476979743,0.5157105794176996,NA,NA,NA,NA,47,18,65,1,NA,NA
memapp,TRUE,TRUE,0,9,9,6,2,6,0,0,2,0,0,0,0,NA,NA,NA,NA,0,1,1,NA,NA,NA
meme,TRUE,TRUE,0,146,146,71,6,17,54,0,5,1,0,0.8674698795180723,0.8854166666666665,5,1,10.398,0.8333333333333334,11,8,19,NA,NA,NA
memery,TRUE,TRUE,0,256,256,207,11,56,34,117,5,1,5,0.6448087431693988,0.6176470588235294,7,0,21.575,1,5,9,14,NA,NA,NA
memgene,TRUE,TRUE,0,702,702,95,10,18,77,0,9,1,0,0.28205128205128205,0.3180379746835443,10,0,9.587000000000003,1,0,9,9,NA,NA,NA
memisc,TRUE,TRUE,5051,12697,17748,1660,55,1224,436,0,51,4,0,0.435394760292283,0.4351181478240115,53,2,7.495999999999991,0.9636363636363636,464,170,634,5,5,5
memo,TRUE,TRUE,184,86,270,170,4,0,23,147,0,1,3,0.6886227544910181,0.7158469945355193,2,0,2.722,1,2,5,7,NA,NA,NA
memochange,FALSE,FALSE,0,1412,1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
memoise,TRUE,TRUE,0,182,182,350,12,48,0,302,7,0,5,0.7884615384615384,0.782608695652174,8,0,4.766,1,3,10,13,59,1,1
memor,TRUE,TRUE,0,103,103,3,2,1,2,0,1,1,0,0.5416666666666666,0.4605263157894737,2,0,0.6990000000000001,1,0,2,2,NA,NA,NA
memoria,FALSE,FALSE,0,657,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEMSS,TRUE,TRUE,NA,NA,NA,174,43,167,0,7,42,0,1,NA,NA,43,0,10.015,1,NA,NA,NA,NA,NA,NA
memuse,TRUE,TRUE,862,1166,2028,181,28,17,0,164,17,1,10,0.7813712807244503,0.7819548872180451,26,0,0.9620000000000015,1,27,22,49,1,NA,NA
MendelianRandomization,TRUE,TRUE,0,2278,2278,259,30,116,143,0,29,1,0,0.7768595041322314,0.7793572311495673,30,0,51.282999999999994,1,0,35,35,NA,NA,NA
MEPDF,TRUE,TRUE,0,176,176,28,6,28,0,0,6,0,0,0.6956521739130435,0.7272727272727273,6,0,3.8119999999999994,1,0,6,6,NA,NA,NA
Mercator,FALSE,FALSE,0,502,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
merDeriv,TRUE,TRUE,0,612,612,8,8,8,0,0,8,0,0,0,0,8,0,0.12000000000000105,1,2,8,10,1,NA,NA
mergedblocks,FALSE,FALSE,0,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MergeGUI,TRUE,TRUE,0,1167,1167,52,8,52,0,0,7,1,0,0.13995215311004786,0.09231962761830877,8,0,2.400000000000002,1,1,7,8,NA,NA,NA
mergeTrees,TRUE,TRUE,238,68,306,12,1,12,0,0,1,0,0,0.9216867469879518,0.9171270718232044,1,0,0.981,1,6,1,7,NA,1,2
merlin,TRUE,TRUE,0,2394,2394,577,13,42,34,501,6,1,6,0.44593769089798413,0.4563046192259675,7,1,14.65,0.875,119,20,139,NA,NA,NA
merror,TRUE,TRUE,0,486,486,48,11,48,0,0,11,0,0,0.9431438127090301,0.9498432601880877,11,0,7.203999999999999,1,0,19,19,NA,NA,NA
merTools,TRUE,TRUE,0,1601,1601,2360,53,177,341,1842,30,4,19,0.817174515235457,0.8279143536875495,37,0,1443.7309999999998,1,33,31,64,NA,5,5
MESS,FALSE,FALSE,622,1661,2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
messaging,TRUE,TRUE,0,273,273,53,5,18,0,35,3,0,2,0.6122448979591837,0.6301369863013698,4,0,1.6110000000000004,1,7,3,10,NA,NA,NA
meta,TRUE,TRUE,0,20435,20435,617,44,617,0,0,44,0,0,0.6166151126822802,0.5773799374822393,NA,NA,NA,NA,87,59,146,7,NA,NA
meta4diag,FALSE,FALSE,0,4569,4569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetaAnalyser,TRUE,TRUE,0,82,82,7,6,7,0,0,6,0,0,0.24615384615384617,0.23076923076923075,6,0,0.18399999999999958,1,2,4,6,NA,NA,NA
MetABEL,TRUE,TRUE,0,580,580,4,1,4,0,0,1,0,0,0.1053763440860215,0.11324376199616124,1,0,0.408,1,4,3,7,NA,NA,NA
metaBLUE,TRUE,TRUE,0,108,108,36,4,36,0,0,4,0,0,0.797752808988764,0.797752808988764,4,0,0.7289999999999996,1,0,4,4,1,NA,NA
metaBMA,TRUE,TRUE,4286,1934,6220,597,26,92,28,477,14,1,11,NA,NA,16,0,78.787,1,66,12,78,NA,8,30
metaboGSE,FALSE,FALSE,0,2318,2318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetabolAnalyze,FALSE,FALSE,0,1510,1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetabolicSurv,FALSE,FALSE,0,1688,1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metabolighteR,TRUE,TRUE,0,258,258,24,16,16,0,8,14,0,2,0.0821917808219178,0.035175879396984924,15,0,2.1140000000000003,1,2,14,16,NA,NA,NA
MetaboList,TRUE,TRUE,0,754,754,22,11,22,0,0,11,0,0,0.0018315018315018313,0.0014641288433382138,11,0,0.8630000000000065,1,0,11,11,NA,NA,NA
MetabolomicsBasics,FALSE,FALSE,0,594,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetaboLouise,TRUE,TRUE,0,236,236,79,5,39,40,0,4,1,0,0.7412587412587412,0.7558139534883721,5,0,13.803000000000004,1,0,4,4,NA,NA,NA
MetaboQC,TRUE,TRUE,0,334,334,12,12,12,0,0,12,0,0,0,0,12,0,0.25399999999999867,1,1,11,12,NA,NA,NA
metacart,TRUE,TRUE,351,1149,1500,13,2,13,0,0,2,0,0,0.683105981112277,0.7253401360544217,2,0,4.904,1,27,2,29,NA,NA,NA
metacoder,FALSE,FALSE,404,3234,3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metacom,TRUE,TRUE,0,302,302,95,13,40,0,55,8,0,5,0.8975609756097562,0.9222222222222223,9,0,6.685000000000005,1,0,7,7,1,NA,NA
MetaComp,TRUE,TRUE,0,223,223,731,43,24,0,707,5,0,38,0.9826086956521739,0.9894179894179893,6,0,11.967,1,0,6,6,NA,NA,NA
metacor,TRUE,TRUE,0,77,77,10,2,10,0,0,2,0,0,0.9726027397260275,0.9714285714285714,2,0,0.935,1,0,2,2,NA,NA,NA
MetaCycle,TRUE,TRUE,0,2507,2507,119,3,31,88,0,2,1,0,0.7678355501813785,0.7596287703016241,2,1,13.6,0.6666666666666666,43,2,45,NA,4,8
metaDigitise,TRUE,TRUE,0,963,963,605,24,128,4,473,13,1,10,0.3748079877112136,0.3654708520179372,15,0,19.799000000000003,1,47,15,62,NA,1,1
metadynminer,TRUE,TRUE,860,1643,2503,359,43,156,0,203,38,0,5,0.6402266288951841,0.6318027210884354,39,0,66.23599999999999,1,55,13,68,1,NA,NA
metadynminer3d,TRUE,TRUE,1687,819,2506,229,25,101,0,128,21,0,4,0.720408163265306,0.6758620689655173,22,0,34.080999999999996,1,49,2,51,NA,NA,NA
metafolio,TRUE,TRUE,343,655,998,167,23,121,46,0,22,1,0,0.9396378269617707,0.940068493150685,22,1,2.2870000000000013,0.9565217391304348,13,26,39,NA,NA,NA
metafor,TRUE,TRUE,0,20682,20682,5296,173,1122,0,4174,94,2,77,0.6309481002037637,0.635799578553032,97,0,77.40500000000003,1,51,174,225,29,2,2
metaforest,TRUE,TRUE,0,1235,1235,221,21,106,25,90,15,1,5,0.6851520572450805,0.6985074626865672,15,2,35.348,0.8823529411764706,32,12,44,NA,NA,NA
metafuse,FALSE,FALSE,0,375,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagam,FALSE,FALSE,0,419,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagear,FALSE,FALSE,0,2482,2482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagen,TRUE,TRUE,0,1173,1173,364,42,364,0,0,42,0,0,0.6989247311827956,0.5931372549019608,42,0,9.850999999999999,1,10,71,81,NA,NA,NA
metaheur,FALSE,FALSE,0,296,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetaheuristicFPA,TRUE,TRUE,120,3,123,10,1,10,0,0,1,0,0,1,1,1,0,0.31,1,0,1,1,NA,NA,NA
metaheuristicOpt,TRUE,TRUE,0,2118,2118,242,22,242,0,0,22,0,0,0.8257107540173052,0.850113895216401,22,0,12.018,1,44,22,66,NA,NA,NA
MetaIntegrator,FALSE,FALSE,0,3518,3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MetaLandSim,TRUE,TRUE,0,5767,5767,281,52,223,58,0,49,3,0,0.2693422519509476,0.24692279000372996,52,0,61.484000000000044,1,8,40,48,NA,NA,NA
metaLik,TRUE,TRUE,0,358,358,47,9,47,0,0,9,0,0,0.7583892617449665,0.7477203647416414,9,0,4.534000000000003,1,10,2,12,NA,NA,NA
MetaLonDA,FALSE,FALSE,0,573,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metaMA,FALSE,FALSE,0,403,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metamedian,FALSE,FALSE,0,224,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metamer,TRUE,TRUE,0,405,405,167,7,31,0,136,4,0,3,0.705,0.6411960132890365,5,0,9.63,1,15,9,24,NA,1,4
