"arg_sig","count"
"[l{sF}, sD, M{D}, l{D}, l{?}]/[Integer, WignerModel,RandomMatrixModel, WishartMatrix, RandomMatrixModel, WishartModel,RandomMatrixModel, RandomMatrixFilter, MaximumLikelihoodFit, Ensemble, WignerMatrix, GradientDescent, Point, NewtonRaphson]/[{}, {dim,n}, {model}, {names,system}, {dim,m,n,Q,sd}, {names}]",1
"[l{D}]/[coverage]/[{names}]",2
"[sS]/[TraitA, TraitAD, TraitADE, TraitAE]/[{addEff,domEff,epiEff,intercept,lociLoc,lociPerChr,nLoci}, {addEff,domEff,intercept,lociLoc,lociPerChr,nLoci}, {addEff,epiEff,intercept,lociLoc,lociPerChr,nLoci}, {addEff,intercept,lociLoc,lociPerChr,nLoci}]",1
"[sS]/[GDALDriver, GDALRasterBand, GDALReadOnlyDataset, GDALTransientDataset]/[{handle}]",1
"[C]/[geojson,json]/[{}]",2
"[M{D}, M{I}, l{?}]/[]/[{dim}, {names}]",1
"[data.frame]/[CoDiNA,data.table, data.table]/[{.internal.selfref,names,row.names,sorted}, {.internal.selfref,names,row.names}]",1
"[data.frame, l{D}]/[, data.table]/[{.internal.selfref,names,row.names}, {}]",1
"[sC, l{I}, l{L}, sI, l{sN}, sL, l{D}, l{C}, sN, l{l{?}}, l{?}]/[]/[{}, {names}]",2
"[I, l{?}]/[, kbase,kfamset,set,gset,cset, kspace,kstructure,kfamset,set,gset,cset, kstructure,kfamset,set,gset,cset]/[{names}, {}]",1
"[l{?}]/[aftsrr]/[{names}]",4
"[D]/[dist]/[{call,Diag,Labels,method,Size,Upper}, {call,Diag,method,Size,Upper}]",6
"[l{?}]/[ci.booted]/[{names}]",2
"[l{?}]/[estimate]/[{names}]",14
"[l{?}]/[blended.landscape]/[{names}]",2
"[l{l{?}}]/[mixedBlock,memBlock]/[{}]",1
"[M{D}]/[]/[{dim,istate}]",1
"[sE, sF]/[environment, standardGeneric]/[{default,generic,group,package,signature,skeleton,valueClass}, {}]",2
"[sD, D, sI]/[]/[{}]",2
"[l{?}]/[preplot.locfit]/[{names}]",4
"[l{?}]/[classif.test,RLearnerClassif,RLearner,Learner, regr.test,RLearnerRegr,RLearner,Learner, regr.footest,RLearnerRegr,RLearner,Learner, cluster.test,RLearnerCluster,RLearner,Learner, classif.ftest,RLearnerClassif,RLearner,Learner, classif.probtest,RLearnerClassif,RLearner,Learner, classif.otest,RLearnerClassif,RLearner,Learner, classif.idtest,RLearnerClassif,RLearner,Learner, regr.natest,RLearnerRegr,RLearner,Learner, classif.bartest,RLearnerClassif,RLearner,Learner, cluster.natest,RLearnerCluster,RLearner,Learner, classif.natest,RLearnerClassif,RLearner,Learner]/[{names}]",3
"[sD, raw_NA]/[]/[{names}]",2
"[D, M{D}, l{D}, raw_NA]/[mcmc, mcmc.list]/[{.S3Class,dim,dimnames,mcpar}, {dim,dimnames,mcpar,title}, {dim,dimnames,mcpar}, {dim,mcpar}, {mcpar,na.action}, {mcpar,names}, {mcpar}, {names}, {}]",1
"[sC]/[]/[{coefs}]",1
"[l{?}]/[groage]/[{names}]",2
"[D]/[]/[{}, {names}]",155
"[M{D}, missing, sD]/[]/[{dim}, {}]",4
"[l{?}]/[complex_tabpart]/[{names}]",7
"[l{?}, l{l{?}}]/[ICI]/[{names}]",1
"[C, expression, l{?}, sC, sL, unevaled]/[]/[{names}, {}]",1
"[M{D}]/[]/[{dim,family,parameters}]",1
"[l{l{?}}, l{?}]/[lmeStruct,modelStruct, lmeStructInt,lmeStruct,modelStruct, lmeStructInt,nlmeStruct,lmeStruct,modelStruct]/[{conLin,local,model,names,NReal,pmap,resp,settings}, {conLin,names,pmap,settings}]",1
"[l{D}]/[]/[{dim,dimnames}]",5
"[M{C}]/[summary.wrsp]/[{dim,dimnames}]",3
"[D]/[]/[{logDet}]",2
"[l{I}, l{l{?}}]/[]/[{names,split_labels,split_type}]",1
"[l{?}]/[ixforeach,iter]/[{names}]",6
"[l{?}]/[periodicity]/[{names}]",1
"[l{D}, l{L}]/[]/[{}]",1
"[l{?}, sS]/[bild, glimML, lm]/[{CALL,code,data,dev,df.residual,fixed.param,formula,iterations,link,logL,logL.max,method,msg,na.action,nbpar,param,param.ini,random,random.param,singular.hessian,varparam}, {aic,call,coefficients,correlation,covariance,f.value,Fitted,Fitted.av,ind.probability,log.likelihood,message,model.matrix,n.cases,ni.cases,prob.matrix,residuals,s.residuals,se,subset.data,Time,y.av,y.matrix}, {names}]",1
"[l{I}, D, I, l{D}]/[]/[{}, {levels}]",1
"[sS]/[C1.density]/[{adeg.par,Call,data,g.args,lattice.call,s.misc,stats,trellis.par}]",6
"[l{?}]/[bess.one]/[{names}]",7
"[l{?}]/[tensor.smooth.spec]/[{names}]",2
"[l{l{?}}]/[roc]/[{method,names}]",5
"[M{D}]/[]/[{assign,contrasts,dim,dimnames}, {dim}]",1
"[D, I, M{D}]/[, Intervals, Intervals_full]/[{closed,dim,dimnames,type}, {closed,dim,type}, {}]",1
"[D]/[]/[{names}, {dsep.set,names}]",1
"[M{D}]/[, AsIs]/[{dim,dimnames}]",3
"[I, sI]/[genotype, haplotype,genotype]/[{allele.map,allele.names,genotypeOrder,levels,locus}, {allele.map,allele.names,genotypeOrder,levels}]",1
"[M{I}, sN]/[]/[{dim,dimnames}, {}]",5
"[C, D, sC, sD, sL]/[, keep_labels]/[{}]",1
"[D, I, sN]/[]/[{}, {levels}]",3
"[R]/[bignum]/[{}]",28
"[M{C}]/[xts,zoo]/[{.indexCLASS,.indexTZ,dim,dimnames,index,tclass,tzone}]",3
"[M{D}]/[, AsIs]/[{dim}]",1
"[l{?}, l{D}]/[geozooNoScale,geozoo]/[{names}]",1
"[l{?}, missing, sC]/[]/[{names}, {}]",1
"[D, I, L, M{L}, missing, sD, sI]/[, Date]/[{dim}, {names}, {}]",1
"[sS]/[set.func]/[{data,n,subsets}]",3
"[R, raw_NA, sC, sD, sI, sN, sR]/[, bigq, bigz]/[{denominator}, {mod}, {}]",2
"[l{?}]/[slm]/[{names}]",5
"[I, missing]/[]/[{bin.centres,breaks,names}, {}]",1
"[data.frame]/[gdmData]/[{names,row.names}]",3
"[sF, sL, sN]/[]/[{}, {srcref}]",1
"[I, data.frame]/[]/[{levels}, {names,row.names}]",10
"[I, sD, sI]/[date]/[{}]",1
"[l{?}]/[convhulln]/[{convhulln,names}]",3
"[D]/[smooth]/[{call,control,data,formula,G,gamlss.env}]",2
"[l{I}, C, D, I, l{D}, sN, l{C}, l{?}]/[]/[{}, {names}]",1
"[M{D}, D, M{I}, I]/[, array]/[{}, {dim}]",1
"[sD]/[]/[{logl}]",1
"[l{?}]/[animated.grob,lines,grob,gDesc, circle,grob,gDesc, comment.grob,comment,grob,gDesc, filtered.grob,forcedgrob,polygon,grob,gDesc, garnished.grob,forcedgrob,polygon,grob,gDesc, gradientFilled.grob,circle,grob,gDesc, lines,grob,gDesc, linked.grob,text,grob,gDesc, pathgrob,grob,gDesc, patternFilled.grob,circle,grob,gDesc, points,grob,gDesc, polygon,grob,gDesc, popContext,grob,gDesc, pushClipPath,clipPath,grob,gDesc, pushMask,mask,grob,gDesc, rect,grob,gDesc, segments,grob,gDesc, text,grob,gDesc, textnode.grob,textNode,grob,gDesc]/[{names}]",1
"[sS]/[SpatialPoints, SpatialPointsDataFrame, SpatialPolygons, SpatialPolygonsDataFrame]/[{bbox,comment,data,plotOrder,polygons,proj4string}, {bbox,comment,plotOrder,polygons,proj4string}, {bbox,coords,coords.nrs,data,proj4string}, {bbox,coords,proj4string}]",1
"[sE]/[ScaleDiscrete,Scale,ggproto,gg]/[{}]",21
"[sE]/[lslx,R6]/[{}]",2
"[l{?}]/[forecast]/[{names}]",8
"[D, I, sD, sI]/[, 3vel,vec, 4vel,vec]/[{dim,dimnames}, {dim}, {}]",1
"[I, l{?}, unevaled]/[, array]/[{dim}, {}]",1
"[sS]/[MaskCollection]/[{active,desc,elementMetadata,elementType,metadata,NAMES,nir_list,width}]",17
"[M{D}, sS]/[, dtCMatrix]/[{diag,Dim,Dimnames,i,p,uplo,x}, {dim}]",1
"[l{?}]/[qv]/[{names}]",5
"[D, sD, sN]/[, unit]/[{data,unit,valid.unit}, {unit,valid.unit}, {}]",1
"[l{sE}]/[]/[{names}, {}]",1
"[I]/[bit]/[{physical,virtual}]",42
"[D]/[, circular]/[{circularp}, {}]",1
"[sD]/[]/[{dim}, {names}]",1
"[l{?}]/[hierNet.cv]/[{names}]",3
"[error, sD, sI, sN]/[]/[{}]",1
"[sS]/[bincap]/[{predicted,response,true}]",1
"[sS, sC, sD, sE, D, sI, sL, language, error, raw_NA, l{?}]/[, simple,R6, expression_loggger,R6, lm, environment, trivial, cellwise,R6, trivial,R6, formula]/[{}, {.Environment}, {__log__}, {__log__,.xData}, {names}, {.xData}]",1
"[l{sS}, sS]/[, RasterLayer, RasterStack]/[{crs,data,extent,file,history,legend,ncols,nrows,rotated,rotation,title,z}, {crs,extent,filename,history,layers,ncols,nrows,rotated,rotation,title,z}, {names}]",1
"[l{?}, l{l{?}}, sS]/[, Gam,glm,lm, MCMCglmm, MixMod, aov,lm, betareg, clm, clm2, clmm, gam,glm,lm, gamm, gee,glm, glm,lm, glmmTMB, gls, ivreg, lm, lme, lmerMod, plm,panelmodel, polr, svyglm,glm,lm, truncreg,maxLik, vgam, vglm]/[{assign,Bspline,call,callXm2,coefficients,constraints,contrasts,control,criterion,df.residual,df.total,dispersion,effects,extra,family,fitted.values,iter,misc,model,na.action,nl.chisq,nl.df,offset,post,predictors,preplot,prior.weights,qr,R,rank,residuals,ResSS,s.xargument,smart.prediction,spar,terms,var,weights,x,xlevels,Xm2,y,Ym2}, {assign,call,callXm2,coefficients,constraints,contrasts,control,criterion,df.residual,df.total,dispersion,effects,extra,family,fitted.values,iter,misc,model,na.action,offset,post,predictors,preplot,prior.weights,qr,R,rank,residuals,ResSS,smart.prediction,terms,weights,x,xlevels,Xm2,y,Ym2}, {beta,call,cnms,devcomp,flist,frame,Gp,lower,optinfo,pp,resp,theta,u}, {labels,namBetaFull,names}, {names}]",1
"[sS]/[dgTMatrix]/[{Dim,Dimnames,factors,i,j,x}]",8
"[sC, sD, l{I}, C, M{D}, D, I, M{L}, M{C}, data.frame]/[icd10cm,icd10, , glue, array, icd9, ijtiff_img,array]/[{}, {dim}, {icd_short_diag}, {dim,dimnames}, {bits_per_sample,color_space,compression,dim,length,orientation,planar_config,resolution_unit,rows_per_strip,sample_format,samples_per_pixel,width,x_resolution,y_resolution}, {names,row.names}, {names}]",1
"[M{D}]/[mlags]/[{dim,dimnames,no.lags}]",1
"[l{?}]/[kbandwidth]/[{names}]",3
"[expression, sD]/[]/[{}]",1
"[sS]/[IRanges, CompressedIRangesList, NormalIRanges, MaskCollection]/[{elementMetadata,elementType,metadata,NAMES,start,width}, {active,desc,elementMetadata,elementType,metadata,NAMES,nir_list,width}, {elementMetadata,elementType,metadata,partitioning,unlistData}]",1
"[l{?}]/[locfit]/[{names}]",18
"[sS]/[GenAlgUserEvaluator]/[{evalFunction,sepFunction}]",1
"[l{D}]/[rmd]/[{names}]",4
"[sS]/[SpatialLinesDataFrame, SpatialPixels, SpatialPixelsDataFrame, SpatialPointsDataFrame]/[{bbox,coords,coords.nrs,data,grid,grid.index,proj4string}, {bbox,coords,coords.nrs,data,proj4string}, {bbox,coords,grid,grid.index,proj4string}, {bbox,data,lines,proj4string}]",1
"[sD, l{?}]/[, mosg.lossdistribution]/[{}, {names}]",1
"[l{?}]/[gld]/[{names}]",4
"[l{?}]/[cprior]/[{names}]",10
"[l{?}]/[sysGmm.res]/[{names}]",2
"[l{?}]/[animated.grob,polyline,grob,gDesc]/[{names}]",2
"[l{l{?}}]/[]/[{failedHooks,names}]",2
"[l{?}]/[nls.lm]/[{names}]",4
"[l{I}]/[]/[{names}, {}]",8
"[M{D}]/[]/[{bread,dim,dimnames}]",1
"[l{D}]/[glmvsd]/[{names}]",1
"[l{?}]/[heavyLme]/[{names}]",3
"[sD, l{l{?}}]/[POSIXct,POSIXt, POSIXlt,POSIXt]/[{names,tzone}, {tzone}]",2
"[data.frame, raw_NA]/[]/[{dim}, {names,row.names}]",2
"[l{D}]/[LIHNPSD]/[{names}]",25
"[I, data.frame, sC]/[]/[{levels}, {names,row.names}, {}]",2
"[sN, data.frame, l{l{?}}, l{?}]/[]/[{}, {names,row.names}, {names}]",1
"[l{?}]/[pimage]/[{names}]",1
"[sC, sF]/[]/[{names}, {}]",1
"[C, M{C}]/[]/[{}, {dim}, {dim,representation}, {dim,dimnames}]",2
"[sS]/[OrthIm, CmplxIm]/[{centroid,constants,dimensions,error,filename,I,imType,invariant,moments,momentType,order,params,radius,reconstruction,theta}, {centroid,dimensions,error,filename,I,imType,invariant,moments,momentType,order,params,polynomials,reconstruction}]",5
"[l{?}]/[selection]/[{names}]",2
"[D, I, sI]/[, Date]/[{}]",1
"[C, D, I, sC, sD]/[, solve_LSAP]/[{names}, {}]",1
"[l{C}, l{?}]/[collector_datetime,collector, collector_character,collector, collector_logical,collector, collector_integer,collector]/[{}, {names}]",1
"[l{sF}]/[]/[{assign,bp,coef.names,const,intercept,k,m,M,names,p,rot,s,S,term.labels,vars}]",2
"[R]/[hash,md5]/[{}]",2
"[l{sF}, l{C}, l{l{?}}, l{?}]/[]/[{names}]",1
"[l{?}]/[GSA.func]/[{names}]",2
"[M{D}, data.frame, l{D}, sF, unevaled]/[, standardGeneric]/[{default,generic,group,package,signature,skeleton,valueClass}, {dim,dimnames}, {dim}, {names,row.names}, {names}, {}]",1
"[l{sF}]/[abstractiter,iter, iforever,abstractiter,iter, ihasNext,abstractiter,iter, ilimit,abstractiter,iter, irecycle,abstractiter,iter, irep,abstractiter,iter, ivector,abstractiter,iter]/[{names}]",1
"[language]/[call]/[{pipe_info,pipe_pointer,srcref}, {pipe_info,pipe_pointer}, {srcref}, {}]",3
"[l{C}]/[expectation_failure,expectation,condition]/[{names}]",1
"[l{?}]/[pfc, lad]/[{names}]",1
"[R, error, sR]/[, bigz]/[{nrow}, {}]",1
"[sE]/[curve,feature,facade,dsproto, dots,visualization,facade,dsproto, dsarrows,visualization,facade,dsproto]/[{}]",3
"[sD, sF]/[, POSIXct,POSIXt]/[{srcref}, {}]",1
"[l{C}, sC]/[]/[{}]",14
"[D, language, missing, sN]/[, call]/[{}]",2
"[M{I}, I]/[]/[{}, {dim,dimnames}]",2
"[l{?}]/[indicators]/[{names}]",6
"[sD, M{D}]/[]/[{dim}, {dim,dimnames}, {dim,gradient}]",1
"[sF, sI]/[]/[{.X}, {}, {.X,X}]",1
"[C, D, I, L, R, X, data.frame, language, l{?}, l{I}, raw_NA, sC, sD, sF, sI, sL, sN, sR, sX]/[, formula, ts]/[{.Environment}, {names,row.names}, {names}, {tsp}, {}]",1
"[l{?}]/[lvm]/[{names}]",157
"[sD, sI]/[, POSIXct,POSIXt]/[{tzone}, {}]",1
"[l{l{?}}]/[person]/[{}]",14
"[D, I, M{D}, M{I}, sD, sI]/[, Date, POSIXct,POSIXt, array, ijtiff_img,array, th]/[{autothresh_method,ignore_black,ignore_na,ignore_white}, {bits_per_sample,color_space,compression,dim,length,orientation,planar_config,resolution_unit,rows_per_strip,sample_format,samples_per_pixel,width,x_resolution,y_resolution}, {bits_per_sample,color_space,compression,dim,length,planar_config,rows_per_strip,sample_format,samples_per_pixel,software,width}, {dim}, {names}, {}]",1
"[sC, C, sN]/[]/[{}]",35
"[l{?}]/[pcr]/[{names}]",3
"[M{D}, D]/[, array]/[{}, {dim}]",2
"[sF, I, data.frame, l{?}]/[]/[{}, {names,row.names}, {names}]",2
"[l{?}]/[clusterGroupTest,hdi]/[{names}]",1
"[l{?}]/[iforeach,iter]/[{names}]",8
"[sS]/[RasterBrick, RasterLayer, SpatialPoints, SpatialPointsDataFrame, SpatialPolygons]/[{bbox,comment,plotOrder,polygons,proj4string}, {bbox,coords,coords.nrs,data,proj4string}, {bbox,coords,proj4string}, {crs,data,extent,file,history,legend,ncols,nrows,rotated,rotation,title,z}]",2
"[M{D}, sD, sN]/[]/[{dim,rank}, {}]",2
"[data.frame, sS]/[, SpatialPolygons]/[{bbox,comment,plotOrder,polygons,proj4string}, {names,row.names}]",2
"[l{?}]/[irrlist]/[{names}]",17
"[M{D}, sD]/[]/[{dim,dimnames}, {dim,grad}, {dim}]",1
"[l{?}, l{l{?}}, sN]/[, lazy_dots]/[{names}, {}]",1
"[l{?}]/[ttbModel]/[{names}]",3
"[M{D}, M{I}]/[cast_matrix]/[{dim,dimnames,idvars,rdimnames}]",5
"[D, M{I}, sN]/[]/[{dim,dimnames}, {}]",1
"[l{I}, sI, l{l{?}}, l{?}]/[dendrogram]/[{height,label,leaf,members,obs}, {height,members,midpoint,obs}]",1
"[l{?}]/[glm.krige.bayes]/[{names,prediction.locations,sp.dim}, {names}]",1
"[language]/[lmFormula,formula]/[{.Environment}]",4
"[l{l{?}}]/[harpages]/[{}]",2
"[data.frame]/[gvlmaDel]/[{gvlmacall,lmcall,names,row.names,timeseq}]",4
"[sL, I, L]/[bitwhich]/[{maxindex,poslength}]",1
"[sD, M{D}, D]/[]/[{}, {dim,dimnames}, {names}]",3
"[sS]/[LociMap]/[{lociLoc,lociPerChr,nLoci}]",3
"[D]/[stacking_weights, pseudobma_weights, pseudobma_bb_weights]/[{names}]",1
"[L, sL]/[, vector_with_cause]/[{cause,names}, {names}, {}]",1
"[D]/[pseries]/[{index,names}]",27
"[M{D}]/[]/[{dim,dimnames,grid.list,scaled:center,scaled:scale}, {dim,scaled:center,scaled:scale}]",1
"[C, I, l{C}]/[]/[{}]",1
"[D]/[optima]/[{env,names}]",1
"[M{D}]/[BFmcmc]/[{.S3Class,data,dim,dimnames,mcpar,model}]",3
"[l{?}]/[summary.frontier]/[{names}]",4
"[M{D}]/[]/[{dim,LRin}]",1
"[l{C}, missing]/[]/[{}]",1
"[l{?}]/[sb,jtrans, su,jtrans]/[{names}]",1
"[sC, sI, sL]/[]/[{}]",1
"[C, l{C}, sN]/[]/[{names}, {}]",1
"[M{D}]/[ee.lineupdist,lineupdist]/[{compareWithin,d.method,dim,dimnames}]",1
"[sF]/[kbvpdf]/[{bw,data}]",2
"[sS]/[IRanges, PartitioningByEnd, PartitioningByWidth]/[{elementMetadata,elementType,end,metadata,NAMES}, {elementMetadata,elementType,metadata,NAMES,start,width}, {elementMetadata,elementType,metadata,NAMES,width}]",1
"[l{?}]/[csumspecific.dmm]/[{names}]",3
"[l{l{?}}]/[customMigr,HM]/[{names}]",1
"[M{D}, sF]/[]/[{dim}, {}]",30
"[l{?}]/[regr.test,RLearnerRegr,RLearner,Learner, regr.footest,RLearnerRegr,RLearner,Learner, regr.natest,RLearnerRegr,RLearner,Learner]/[{names}]",1
"[l{?}]/[minAMSE]/[{names}]",3
"[l{?}, l{language}]/[]/[{names}]",5
"[l{?}]/[hcov]/[{names}]",5
"[D, I, M{D}]/[, array]/[{dim,header}, {dim}]",1
"[D, M{D}]/[fbetaLoss,binaryClassificationLoss, hingeLoss,binaryClassificationLoss, linearRegressionLoss, logisticLoss,binaryClassificationLoss, ontologyLoss, ordinalRegressionLoss, rocLoss, softMarginVectorLoss, tsvmLoss,binaryClassificationLoss]/[{dim,dimnames,gradient,lvalue}, {gradient,lvalue,model.dag,model.dim,model.dimnames}, {gradient,lvalue,model.dim,model.dimnames}, {gradient,lvalue}]",2
"[sC, sD, C, D, sI, I]/[, glue]/[{}, {levels}]",1
"[M{D}]/[]/[{dim,dimnames,tsp}, {dim,tsp}]",1
"[l{?}]/[hts,gts]/[{names}]",9
"[C, D, I]/[, labelled]/[{label}, {}]",1
"[sS]/[BIOMOD.EnsembleModeling.out]/[{em.by,em.computed,em.models,eval.metric,eval.metric.quality.threshold,expl.var.names,link,modeling.id,models.out.obj,sp.name}]",3
"[sC, sD, C, M{D}, X, sN, M{C}, l{l{?}}, l{?}]/[, cph,rms,coxph, summary.rms, htmlTable, gList]/[{...}, {}, {dim,dimnames}, {names}, {adjust,conf.type,dim,dimnames,heading,obj.name,scale}]",1
"[M{D}]/[ee.lineupdist,lineupdist]/[{compareWithin,d.method,dim,dimnames,labels}]",10
"[l{?}]/[LiblineaR.ACF]/[{names}]",1
"[l{?}, l{C}, l{D}, l{l{?}}]/[]/[{}]",1
"[l{?}, sN]/[, NormalPrior,DiffDoubleModel,DoubleModel,Prior]/[{names}, {}]",2
"[externalptr, I]/[, lvec]/[{}]",1
"[D]/[]/[{}, {label}, {names}]",1
"[data.frame]/[data.table]/[{.internal.selfref,names,row.names}, {.internal.selfref,na.action,names,row.names}]",1
"[l{?}]/[random.effect]/[{names}]",1
"[l{?}]/[nlsr]/[{names}]",2
"[l{?}]/[gamsel]/[{names}]",5
"[l{?}, sN]/[, Alignment]/[{names}, {}]",1
"[D, M{D}, sN]/[, mts,ts, ts]/[{dim,dimnames,seriesNames,tsp}, {dim,dimnames,tsp}, {dim,dimnames}, {dim}, {names}, {}]",1
"[C, D, I, L, M{C}, M{D}, M{I}, data.frame, l{?}, l{C}, sC, sD, sI, sL, sS]/[, SpatialPointsDataFrame, array, loadings]/[{bbox,coords,coords.nrs,data,proj4string}, {dim,dimnames}, {dim}, {names,row.names}, {names}, {}]",2
"[I, l{C}, sI]/[]/[{names}, {}]",3
"[l{L}, l{?}]/[]/[{}, {names}]",1
"[Y, sC, sD]/[, name]/[{}]",1
"[sI]/[Cairo,CairoRASTER]/[{file,type}]",2
"[C, M{C}, M{D}, data.frame, sC, sN]/[]/[{dim,dimnames}, {names,row.names}, {}]",1
"[l{?}]/[lme]/[{labels,names,units}, {names}]",12
"[sC, sD, sI, sL, sN, l{l{?}}]/[]/[{}]",1
"[l{?}]/[output.geoRglm]/[{names}]",1
"[data.frame]/[, nfnGroupedData,nfGroupedData,groupedData]/[{formula,labels,names,row.names,units}, {names,row.names}]",1
"[D, I, M{I}]/[]/[{dim}, {}]",3
"[l{D}]/[jack.control]/[{names}]",1
"[l{?}]/[icdglm,glm,lm]/[{names}]",2
"[l{?}]/[datacggm]/[{names}]",10
"[l{?}]/[gpar]/[{names}]",8
"[M{I}, M{L}, data.frame]/[]/[{dim,dimnames}, {names,row.names}]",3
"[M{D}, sD]/[, prdframe]/[{deriv,dim,dimnames,parameters,sensitivities}, {dim,dimnames}]",1
"[Y, language, raw_NA, sC, sD]/[, call, name, quosure,formula]/[{.Environment}, {}]",1
"[I]/[]/[{levels,m}]",1
"[l{L}]/[jmcmControl]/[{names}]",4
"[l{D}, l{C}, l{?}]/[]/[{}]",1
"[l{?}, l{C}, l{D}, l{I}]/[]/[{}]",2
"[sS]/[pMatrix]/[{Dim,Dimnames,factors,perm}]",1
"[expression, sC]/[]/[{}]",6
"[M{C}, M{D}]/[, xts,zoo]/[{.CLASS,.indexCLASS,.indexTZ,dim,dimnames,index}, {.indexCLASS,.indexTZ,dim,dimnames,index,tclass,tzone}, {.indexCLASS,.indexTZ,dim,dimnames,index}, {.indexCLASS,.indexTZ,dim,index,tclass,tzone}, {dim,dimnames}]",1
"[D, sC, sD]/[]/[{tzone}, {}]",1
"[error, sC, sD]/[]/[{}]",6
"[l{?}]/[RFcanlda,canldaRes, Scanlda,canldaRes, canldaRes]/[{names}]",1
"[error, sC, sN]/[]/[{}]",6
"[l{?}]/[iqr]/[{names}]",5
"[error, sS]/[, RasterLayer]/[{crs,data,extent,file,history,legend,ncols,nrows,rotated,rotation,title,z}, {}]",1
"[C, L, missing, sC, sD, sI]/[]/[{}]",1
"[sE]/[listenv,environment]/[{dim.}, {}]",2
"[l{?}, l{l{?}}]/[BMark]/[{names}]",1
"[l{?}, l{language}, l{l{?}}, sS]/[, Gam,glm,lm, MCMCglmm, MixMod, aov,lm, aovlist,listof, betareg, clm, clm2, clmm, coxme, coxph, felm, gam,glm,lm, gamm, gee,glm, glm,lm, glmmTMB, gls, gmnl, hurdle, ivreg, lmerMod, plm,panelmodel, vgam, vglm]/[{assign,Bspline,call,callXm2,coefficients,constraints,contrasts,control,criterion,df.residual,df.total,dispersion,effects,extra,family,fitted.values,iter,misc,model,na.action,nl.chisq,nl.df,offset,post,predictors,preplot,prior.weights,qr,R,rank,residuals,ResSS,s.xargument,smart.prediction,spar,terms,var,weights,x,xlevels,Xm2,y,Ym2}, {assign,call,callXm2,coefficients,constraints,contrasts,control,criterion,df.residual,df.total,dispersion,effects,extra,family,fitted.values,iter,misc,model,na.action,offset,post,predictors,preplot,prior.weights,qr,R,rank,residuals,ResSS,smart.prediction,terms,weights,x,xlevels,Xm2,y,Ym2}, {beta,call,cnms,devcomp,flist,frame,Gp,lower,optinfo,pp,resp,theta,u}, {call,contrasts,error.qr,names,terms,xlevels}, {labels,namBetaFull,names}, {names}]",1
"[l{I}, l{L}, l{D}, l{C}, l{l{?}}]/[]/[{names}]",1
"[sD]/[]/[{dim,dimnames}]",22
"[l{?}]/[ng_bsm,ngssm]/[{names}]",3
"[C, sC]/[, icd9]/[{icd_short_diag}, {}]",5
"[l{?}]/[linear.gradient,gradient]/[{names}]",3
"[l{?}]/[broken]/[{baseline,names,row.names}]",5
"[sS]/[itemMatrix, sequences, tidLists, transactions]/[{data,elements,info,quality,sequenceInfo,tidLists}, {data,itemInfo,itemsetInfo,transactionInfo}, {data,itemInfo,itemsetInfo}, {data,itemInfo,transactionInfo}]",1
"[l{?}]/[glmmPQL,lme, lme, nlme,lme]/[{labels,names,units}, {names}]",1
"[D, I, L, M{C}, M{D}, data.frame, l{?}, l{D}, sC, sD, sE, sF]/[, FeatureEffect,InterpretationMethod,R6, POSIXct,POSIXt, activeset, data.table, multnet,glmnet, simpleError,condition, stepfun, turboem]/[{.internal.selfref,names,row.names}, {call}, {dim,dimnames}, {dim}, {names,row.names}, {names}, {tzone}, {}]",1
"[data.frame]/[, hpidata]/[{max_date,min_date,names,period_table,periodicity,row.names}, {names,row.names}]",1
"[l{l{?}}]/[DFI.AND,DFI.FEXPR]/[{}]",1
"[data.frame]/[, fhx, data.table, bmmix]/[{names,reshapeLong,row.names}, {.internal.selfref,names,row.names,sorted}, {names,out.attrs,row.names}, {baseline,names,row.names}, {.internal.selfref,names,row.names}, {names,row.names}]",1
"[error, sN]/[]/[{}]",49
"[l{l{?}}]/[PATH,sc]/[{join_ramp,names}]",1
"[C, D, I, L, l{?}, sD, sX]/[, Date, POSIXct,POSIXt]/[{levels}, {names}, {}]",1
"[l{D}]/[mtdistribution,probabilitydistribution]/[{names}]",3
"[language, l{?}, l{language}]/[, formula,terms]/[{.Environment,factors,intercept,order,response,specials,term.labels,variables}, {factors,intercept,order,response,specials,term.labels,variables}, {name,names}, {names}]",1
"[l{?}]/[cci,cc]/[{names}]",3
"[sE]/[RangeContinuous,Range,ggproto,gg]/[{}]",1
"[sD, D, sN]/[]/[{}, {names}]",3
"[l{?}]/[i_mca]/[{names}]",3
"[M{D}]/[mstl,mts,ts]/[{dim,dimnames,seasonal.periods,tsp}]",3
"[sD, D]/[, POSIXct,POSIXt]/[{}]",1
"[sS]/[MultiTtest]/[{call,df,groups,p.values,t.statistics}]",1
"[l{sF}, sF]/[]/[{srcref}, {}]",2
"[D, M{D}, sD]/[Date, POSIXct,POSIXt, yearmon, zoo]/[{dim,dimnames,index}, {tzone}, {}]",1
"[l{?}, sF]/[]/[{names}, {srcref}]",10
"[l{l{?}}]/[T, Normal]/[{names}]",1
